Total_Stops,Day_of_journey,month_of_journey,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Duration_hours,Duration_mins
1,15,3,5,5,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,40
1,18,5,7,10,16,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,25
2,27,3,19,15,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,15
0,5,1,20,45,17,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,3,6,4,25,22,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,5
1,4,1,22,55,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,26,35
2,18,3,22,10,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5
1,4,1,4,40,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
0,21,5,11,50,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,27,5,19,15,8,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,30
1,21,5,19,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0
2,3,3,19,15,12,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,20
1,15,6,19,0,10,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,25
2,27,5,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
1,3,9,18,15,10,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,55
2,24,5,4,25,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,20
0,18,5,8,50,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
2,3,3,4,25,5,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,45
0,18,5,20,45,17,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,21,3,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,35
1,6,12,9,25,20,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,45
2,18,5,5,35,16,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,45
2,3,6,4,25,5,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,0
2,6,6,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
2,3,6,19,15,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,15
1,27,6,1,30,20,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5
1,27,3,21,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0
0,6,1,22,55,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
2,24,6,7,40,6,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,50
1,27,6,16,10,6,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,20
1,6,12,10,45,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17,45
1,6,1,1,30,9,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,15
1,3,1,21,35,16,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,45
1,15,5,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0
2,15,6,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
0,18,4,14,15,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,21,5,4,25,22,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,35
2,5,6,10,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0
2,6,9,8,55,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,5
1,4,1,22,35,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,30
1,24,3,18,45,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,45
1,18,3,7,40,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,40
1,21,5,1,30,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,30
0,4,1,8,50,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
0,4,1,17,35,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,21,3,1,35,20,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5
1,6,3,7,40,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,40
1,18,5,19,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0
1,5,9,22,30,13,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,15
0,24,3,0,40,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,20
1,3,9,18,50,19,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,35
1,5,9,4,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,10
2,4,9,19,15,20,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,0
1,24,5,14,25,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,25
1,24,5,13,15,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5
1,5,6,14,15,9,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,55
0,3,3,12,30,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,55
2,3,3,21,20,11,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,25
0,21,3,13,0,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50
0,3,6,0,40,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,20
1,27,3,15,30,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,30
1,6,9,4,25,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,25
1,6,12,23,45,19,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,25
0,5,3,7,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,18,3,20,20,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,30
0,24,5,22,25,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20
1,5,6,22,40,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,30
1,6,3,19,35,14,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,10
1,24,6,16,10,7,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0
0,18,6,19,55,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,24,5,11,25,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,25
1,5,9,19,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0
0,5,6,0,15,21,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,21,5,19,0,8,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
1,18,5,16,20,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,15
0,6,6,19,40,17,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,3,1,19,15,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,15
1,5,6,10,20,6,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
1,15,5,20,20,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,10
0,15,6,13,20,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
2,24,6,9,25,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,20
0,5,12,7,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,3,3,15,30,10,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,45
1,3,1,9,30,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,40
0,6,6,0,5,21,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,55
0,5,3,13,55,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
0,27,4,13,20,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,3,9,15,25,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
1,6,6,19,15,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,15
1,24,5,23,30,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,55
0,4,6,11,25,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,25
2,5,9,12,35,21,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,10
1,24,5,9,5,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,5
1,15,3,14,25,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40
1,5,1,12,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5
1,3,1,11,25,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,50
2,5,9,19,15,12,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,20
1,24,6,16,10,6,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,20
1,15,5,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0
1,21,5,4,25,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,25
1,3,9,0,45,18,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5
1,3,3,18,50,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,50
1,27,6,7,25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,25
0,18,4,8,50,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,6,6,19,35,10,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0
1,21,3,19,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,15
1,6,6,20,45,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,40
1,6,3,12,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,35
1,21,5,19,0,22,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,10
0,5,6,0,40,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,20
0,27,6,8,35,5,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,40
0,27,5,12,0,9,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,15
0,6,6,20,45,19,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,15
0,3,3,13,0,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55
0,15,4,21,20,18,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
2,24,6,12,35,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
0,6,12,20,35,19,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,6,9,8,15,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,20
1,4,1,8,15,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,45
1,6,12,4,40,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,40
0,24,3,6,50,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50
1,4,1,9,20,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
0,3,3,0,5,21,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,55
1,21,5,8,15,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,10
0,5,9,14,5,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
0,3,1,10,15,7,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
0,15,3,23,5,20,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,40
1,24,6,19,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0
0,3,6,11,50,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,24,6,13,55,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,6,9,12,0,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,30
0,5,6,11,20,8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,3,12,21,10,19,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,27,3,17,35,14,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,5
1,3,1,20,20,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,30
0,21,6,0,40,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,20
0,27,6,7,40,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,25
0,18,4,15,50,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,4,6,19,35,10,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0
0,6,12,17,40,14,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,6,3,19,0,18,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,45
1,5,1,9,25,20,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,45
1,6,3,19,15,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,15
0,5,12,22,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
0,24,6,18,10,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,21,3,23,0,6,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,50
0,4,6,12,20,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,21,3,19,15,10,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,30
1,18,5,8,15,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,10
1,18,3,7,40,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,4,1,13,35,7,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,10
0,4,3,2,45,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
0,15,5,11,50,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,21,5,10,35,8,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,15
1,6,1,23,0,17,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,20
0,21,5,14,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,5,1,20,45,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,20
1,3,12,12,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,30
0,6,9,10,10,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,3,9,12,55,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,35
2,6,9,4,25,6,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,40
1,21,3,23,0,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,15
1,24,3,22,35,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,25
1,21,5,10,45,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,35
2,5,9,4,25,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,25
1,6,12,1,30,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,30
0,21,6,3,15,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
0,6,12,21,40,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,35
0,27,6,4,20,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25
0,5,9,22,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
1,21,5,22,35,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,35
1,6,3,4,25,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,25
0,6,12,14,20,11,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,50
0,6,12,8,50,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,4,1,9,5,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,55
2,21,3,9,25,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,20
0,24,5,8,30,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25
2,15,6,19,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
1,5,6,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,35
0,4,9,0,40,22,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,20
1,24,5,20,45,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,40
1,3,6,12,25,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,40
1,15,6,19,15,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0
0,18,5,12,20,9,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45
2,27,5,4,25,9,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,45
0,21,6,10,10,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,3,1,20,20,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,35
0,15,5,0,25,22,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
0,15,4,8,45,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
2,6,6,19,15,12,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,20
0,6,3,13,30,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,6,1,19,15,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,15
2,24,5,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
1,21,3,18,50,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,50
0,21,4,1,20,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,6,6,8,15,17,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,35
1,6,12,16,20,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,25
1,6,12,12,35,21,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,45
1,18,5,23,30,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,25
0,6,9,22,50,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,3,6,18,50,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,50
1,5,9,10,5,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10
2,18,3,15,55,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
1,6,6,22,25,7,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,30
0,6,1,12,35,9,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,50
2,21,3,19,15,16,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,35
1,5,1,9,5,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,55
0,15,3,17,50,14,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,55
1,3,6,22,50,16,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,15
0,6,3,6,50,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,24,3,23,25,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,15
1,3,6,23,0,20,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,30
0,15,6,14,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,27,5,19,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,0
1,3,6,22,20,14,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,45
1,6,9,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0
1,3,12,8,15,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,50
1,5,9,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0
0,21,5,19,35,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,35
2,21,5,4,25,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,20
2,24,5,13,15,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,25
1,24,3,10,5,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,55
0,6,12,7,15,5,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
2,15,6,19,15,19,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,30
1,6,9,22,35,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,35
1,18,5,9,45,20,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,20
1,24,5,23,15,19,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,40
0,3,9,20,5,17,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,20
1,5,9,17,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,15
1,24,6,22,30,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,45
1,21,5,20,5,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,50
1,6,6,4,40,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
1,6,3,4,25,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,30
1,21,5,21,0,7,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
0,15,5,21,40,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,35
1,24,3,10,5,13,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10
